,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,P38038,Sulfite reductase [NADPH] flavoprotein alpha-component,Escherichia coli (strain K12) OX=83333,1.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,45.6,23.5,12.5,21.1,66269.84,4.6554,44.574,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
150,NaN,A3N3D8,Sulfite reductase [NADPH] hemoprotein beta-component,Actinobacillus pleuropneumoniae serotype 5b (strain L20) OX=416269,12.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,40.9,25.3,20.5,16.1,66761.36,6.8816,48.129,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
151,NaN,B0U8Y9,Sulfite reductase [NADPH] hemoprotein beta-component,Methylobacterium sp. (strain 4-46) OX=426117,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,36.9,24.9,19.3,21.7,65906.85,8.6811,42.027,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
152,NaN,A9IT77,Sulfite reductase [NADPH] hemoprotein beta-component,Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448) OX=340100,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.4,20.7,20.1,26.6,64505.02,6.8662,42.589,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
153,NaN,A9W4X6,Sulfite reductase [NADPH] hemoprotein beta-component,Methylorubrum extorquens (strain PA1) OX=419610,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,38.9,23.7,16.3,23.8,66791.77,7.4756,43.954,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
154,NaN,B8EKI5,Sulfite reductase [NADPH] hemoprotein beta-component,Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,38.6,22.2,20.1,21.9,64375.12,6.6367,43.426,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
155,NaN,Q9KUX3,Sulfite reductase [NADPH] hemoprotein beta-component,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,36.7,21.4,23.4,21.4,64378.15,6.6473,46.794,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
156,NaN,C5APZ1,Sulfite reductase [NADPH] hemoprotein beta-component,Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) OX=272630,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.3,23.7,16.3,23.5,66791.77,7.4756,43.954,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
157,NaN,Q3SV33,Sulfite reductase [NADPH] hemoprotein beta-component,Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255) OX=323098,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,37.5,23.8,23.4,18.2,64769.64,7.6025,45.833,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
158,NaN,B1LS97,Sulfite reductase [NADPH] hemoprotein beta-component,Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1) OX=426355,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,36.3,25.3,18.3,22.7,67332.17,7.4948,44.805,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
159,NaN,D5WYQ5,Thiosulfate dehydrogenase,Thiomonas intermedia (strain K12) OX=75379,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,30.9,21.8,24.5,28.2,34038.83,9.2870,39.172,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
160,NaN,Q82W45,Sulfite reductase [NADPH] hemoprotein beta-component,Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,31.1,24.2,23.7,23.9,64339.32,6.5175,44.852,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
161,NaN,B7L0Y4,Sulfite reductase [NADPH] hemoprotein beta-component,Methylorubrum extorquens (strain CM4 / NCIMB 13688) OX=440085,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,38.8,23.8,16.4,23.7,66734.67,7.2717,43.791,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
162,NaN,Q8PHC8,Sulfite reductase [NADPH] hemoprotein beta-component,Xanthomonas axonopodis pv. citri (strain 306) OX=190486,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,38.8,23.6,17.9,22.6,62417.60,6.5160,42.782,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
163,NaN,B7JAM6,Sulfite reductase [NADPH] hemoprotein beta-component,Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / CIP 104768 / NCIMB 8455) OX=243159,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.5,24.3,22.5,20.7,61945.74,6.6387,40.853,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
164,NaN,B5EQW2,Sulfite reductase [NADPH] hemoprotein beta-component,Acidithiobacillus ferrooxidans (strain ATCC 53993 / BNL-5-31) OX=380394,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.5,24.3,22.5,20.7,61945.74,6.6387,40.853,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
165,NaN,A4VND8,Thiosulfate dehydrogenase,Stutzerimonas stutzeri (strain A1501) OX=379731,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,26.1,27.5,24.7,27.1,33116.15,6.8671,41.368,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
166,NaN,Q9KUX4,Sulfite reductase [NADPH] flavoprotein alpha-component,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,45.3,24.9,14.9,17.6,67701.84,5.0595,48.046,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
167,NaN,Q1QQC7,Sulfite reductase [NADPH] hemoprotein beta-component,Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14) OX=323097,13.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.9,25.7,23.4,17.9,64443.41,7.8053,44.792,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
168,NaN,A9LZ72,Sulfite reductase [NADPH] hemoprotein beta-component,Neisseria meningitidis serogroup C (strain 053442) OX=374833,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,38.6,21.1,22.7,20.4,66118.68,7.8547,46.350,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
169,NaN,A1KU06,Sulfite reductase [NADPH] flavoprotein alpha-component,Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18) OX=272831,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,47.8,17.3,15.3,22.3,66179.36,4.7768,43.709,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
170,NaN,Q5NRM1,Sulfite reductase [NADPH] flavoprotein alpha-component,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4) OX=264203,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,41.7,23.7,14.6,22.7,67583.07,4.7202,47.855,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
171,NaN,A9LZ73,Sulfite reductase [NADPH] flavoprotein alpha-component,Neisseria meningitidis serogroup C (strain 053442) OX=374833,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,49.3,17.2,14.6,21.6,65913.05,4.6692,43.377,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
172,NaN,Q9JUD9,Sulfite reductase [NADPH] hemoprotein beta-component,Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491) OX=122587,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,36.1,23.0,23.2,20.4,65851.40,8.4486,45.671,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
173,NaN,Q9JUD8,Sulfite reductase [NADPH] flavoprotein alpha-component,Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491) OX=122587,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,49.0,16.8,15.8,21.1,66066.16,4.6718,43.709,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
174,NaN,Q9JS45,Sulfite reductase [NADPH] flavoprotein alpha-component,Neisseria meningitidis serogroup B (strain MC58) OX=122586,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,46.6,18.2,15.6,22.3,66385.81,4.8838,43.709,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
175,NaN,Q9JS33,Sulfite reductase [NADPH] hemoprotein beta-component,Neisseria meningitidis serogroup B (strain MC58) OX=122586,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,37.5,22.5,22.5,20.2,65966.49,8.2708,46.010,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
176,NaN,Q5NRM2,Sulfite reductase [NADPH] hemoprotein beta-component,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4) OX=264203,14.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,42.2,26.0,20.0,14.6,64063.71,6.1799,48.070,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
177,NaN,Q9KF75,Sulfite reductase [NADPH] hemoprotein beta-component,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,44.4,21.4,18.2,18.9,65004.11,6.6834,48.077,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
178,NaN,A4IMT6,Sulfite reductase [NADPH] hemoprotein beta-component,Geobacillus thermodenitrificans (strain NG80-2) OX=420246,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,42.0,22.1,18.9,19.9,64539.73,6.6571,45.201,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
