,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,76.032992,P76270,Free methionine-R-sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437|MNXR151716_0.6835365551469959_0.6472385917415967|MNXR151717_0.6835365551469959_0.6472385917415967,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,18121.63,4.4242,42.424,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
2,76.032992,P20099,Biotin sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,85850.66,5.8077,43.115,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
3,65.438930,P0A744,Peptide methionine sulfoxide reductase MsrA,Escherichia coli (strain K12) OX=83333,1.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,32.7,24.5,23.0,28.1,23315.03,4.8240,40.094,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
121,50.238930,A8FEA4,Peptide methionine sulfoxide reductase MsrA,Bacillus pumilus (strain SAFR-032) OX=315750,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,30.2,21.0,30.2,28.4,20506.69,5.1009,50.000,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
122,50.238930,Q8DSY4,Peptide methionine sulfoxide reductase MsrA,Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,43.8,18.3,32.0,16.3,19678.83,5.2877,50.296,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
123,50.238930,A7H4H5,Peptide methionine sulfoxide reductase MsrA,Campylobacter jejuni subsp. doylei (strain ATCC BAA-1458 / RM4099 / 269.97) OX=360109,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,35.6,33.6,28.2,13.4,18947.56,5.6465,47.273,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
124,49.238930,Q9CFC8,Peptide methionine sulfoxide reductase MsrA 1,Lactococcus lactis subsp. lactis (strain IL1403) OX=272623,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,53.9,19.2,22.8,13.8,21331.20,6.1373,46.448,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
125,49.238930,B1KU02,Peptide methionine sulfoxide reductase MsrA,Clostridium botulinum (strain Loch Maree / Type A3) OX=498214,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18182.73,6.9090,49.045,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
126,49.238930,Q48UX4,Peptide methionine sulfoxide reductase MsrA,Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19539.64,4.4904,47.929,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
127,49.238930,Q5XAX5,Peptide methionine sulfoxide reductase MsrA/MsrB,Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,35103.29,6.3199,50.162,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
128,49.238930,Q3K013,Peptide methionine sulfoxide reductase MsrA,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700) OX=205921,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19509.53,4.5157,48.521,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
129,49.238930,Q8YWD8,Peptide methionine sulfoxide reductase MsrA 2,Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,24358.45,6.5062,39.189,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
130,49.238930,A7FUX9,Peptide methionine sulfoxide reductase MsrA,Clostridium botulinum (strain ATCC 19397 / Type A) OX=441770,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18177.63,5.0914,47.134,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
131,49.238930,A5TYL2,Peptide methionine sulfoxide reductase MsrA,Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) OX=419947,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20484.76,6.0062,47.253,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
132,49.238930,Q9PQK2,Peptide methionine sulfoxide reductase MsrA,Ureaplasma parvum serovar 3 (strain ATCC 700970) OX=273119,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19340.82,5.9205,51.515,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
133,49.238930,Q71YF6,Peptide methionine sulfoxide reductase MsrA,Listeria monocytogenes serotype 4b (strain F2365) OX=265669,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19947.28,5.3205,46.893,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
134,49.238930,Q9EWF7,Peptide methionine sulfoxide reductase MsrA,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19308.39,4.6396,43.605,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
135,49.238930,B5ZB99,Peptide methionine sulfoxide reductase MsrA,Ureaplasma urealyticum serovar 10 (strain ATCC 33699 / Western) OX=565575,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19238.74,7.6556,52.121,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
136,49.238930,C3KXI0,Peptide methionine sulfoxide reductase MsrA,Clostridium botulinum (strain 657 / Type Ba4) OX=515621,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18146.67,6.5090,49.045,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
137,49.238930,Q8P046,Peptide methionine sulfoxide reductase MsrA/MsrB,Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,35133.32,6.3199,50.485,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
138,49.238930,P9WJM4,Peptide methionine sulfoxide reductase MsrA,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20484.76,6.0062,47.253,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
139,49.238930,Q8E434,Peptide methionine sulfoxide reductase MsrA,Streptococcus agalactiae serotype III (strain NEM316) OX=211110,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19508.55,4.5861,48.521,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
140,49.238930,Q8YXZ4,Peptide methionine sulfoxide reductase MsrA 1,Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18523.83,5.5867,47.853,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
141,49.238930,P0DC39,Peptide methionine sulfoxide reductase MsrA,Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19511.63,4.4904,47.929,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
142,49.238930,A5CQY7,Peptide methionine sulfoxide reductase MsrA,Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382) OX=443906,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19172.44,4.6258,40.000,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
143,49.238930,B5XK66,Peptide methionine sulfoxide reductase MsrA,Streptococcus pyogenes serotype M49 (strain NZ131) OX=471876,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,35.9,22.9,26.1,25.5,19451.63,4.7389,47.337,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
144,49.238930,P0DC38,Peptide methionine sulfoxide reductase MsrA,Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466,17.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,37.9,20.3,27.5,24.8,19511.63,4.4904,47.929,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
